	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	4.1961669921875e-05	7.74676983173077e-05	0.00011400906544811321	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05
ad_fixed__90	4.1961669921875e-05	1.0	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05
ad_random__90	7.74676983173077e-05	4.1961669921875e-05	1.0	0.28751336960565477	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05
ad_size__90	0.00011400906544811321	4.1961669921875e-05	0.28751336960565477	1.0	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05
md_density__90	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	1.0	0.00026109483506944444	7.74676983173077e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05
md_fixed__90	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.00026109483506944444	1.0	7.74676983173077e-05	0.979949951171875	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05
md_random__90	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	7.74676983173077e-05	7.74676983173077e-05	1.0	7.74676983173077e-05	0.005580214203381148	0.005580214203381148	0.005580214203381148	0.005580214203381148
md_size__90	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.979949951171875	7.74676983173077e-05	1.0	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05
mse_density__90	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.005580214203381148	4.1961669921875e-05	1.0	0.003956386021205357	0.00201416015625	0.005580214203381148
mse_fixed__90	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.005580214203381148	4.1961669921875e-05	0.003956386021205357	1.0	0.6418973482572116	0.1113310783140121
mse_random__90	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.005580214203381148	4.1961669921875e-05	0.00201416015625	0.6418973482572116	1.0	0.4467344284057617
mse_size__90	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.005580214203381148	4.1961669921875e-05	0.005580214203381148	0.1113310783140121	0.4467344284057617	1.0
